   7      0.1623780E-22 0.8279E-23  0.2899241E-22 0.3131E-23  2.595    
   8      0.3256870E-23 0.8267E-23  0.2890776E-22 0.2929E-23  2.570    
   9      0.1982681E-22 0.8291E-23  0.2792623E-22 0.2762E-23  2.386    
  10      0.1211164E-22 0.8237E-23  0.2730533E-22 0.2620E-23  2.418    
  11      0.1789153E-22 0.8288E-23  0.2657077E-22 0.2498E-23  2.309    
  12      0.1714126E-22 0.8301E-23  0.2594245E-22 0.2392E-23  2.225    
  13      0.3596865E-25 0.8269E-23  0.2594245E-22 0.2298E-23  2.209    
  14      0.1145058E-22 0.8276E-23  0.2552146E-22 0.2214E-23  2.226    
  15     -0.3759984E-24 0.8275E-23  0.2552065E-22 0.2139E-23  2.214    
  16      0.1885392E-22 0.8287E-23  0.2503515E-22 0.2071E-23  2.091    
  17      0.1329401E-22 0.8265E-23  0.2462285E-22 0.2009E-23  2.082    
  18      0.1695654E-22 0.8283E-23  0.2421024E-22 0.1953E-23  2.009    
  19      0.3604212E-22 0.8262E-23  0.2653434E-22 0.1900E-23  1.952    
  20      0.2420208E-22 0.8272E-23  0.2634503E-22 0.1851E-23  1.795    
   
   
 Integral Plus:   2.6345025015297484E-023 +-   1.8512829374065668E-024
 with chisq    =   1.7947287414896067     
  
  
  
 For xq =         1300 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1      0.1543010E-22 0.1365E-22  0.1543010E-22 0.1365E-22  0.000    
   2      0.1541793E-22 0.7093E-23  0.1542052E-22 0.6296E-23 0.6266E-06
   3     -0.6111788E-23 0.5846E-23  0.1210307E-22 0.4910E-23  1.253    
   4      0.7240661E-23 0.5462E-23  0.1113786E-22 0.3997E-23  1.089    
   5      0.1309406E-23 0.5331E-23  0.1107133E-22 0.3568E-23  1.031    
   6      0.7325577E-23 0.5304E-23  0.1041086E-22 0.3093E-23 0.9467    
   7      0.5829483E-23 0.5329E-23  0.9954572E-23 0.2790E-23 0.9129    
   8      0.3626656E-23 0.5285E-23  0.9716007E-23 0.2586E-23 0.9077    
   9      0.3707299E-23 0.5369E-23  0.9495038E-23 0.2417E-23 0.9029    
  10      0.4568828E-23 0.5306E-23  0.9228568E-23 0.2264E-23 0.8921    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
